tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/product-lines/	status	cputime (s)	walltime (s)	memUsage	wit1_status	wit1_cputime (s)	wit1_walltime (s)	wit1_memUsage	wit2_status	wit2_cputime (s)	wit2_walltime (s)	wit2_memUsage
email_spec1_product29_false-unreach-call_true-termination.cil.c	unknown	17.724877493	18.51191798700893	1548369920	ERROR (invalid witness file)	3.441218298	3.47439420101	89735168				
email_spec1_product30_false-unreach-call_true-termination.cil.c	unknown	13.774266539	14.476021342008607	988205056	ERROR (invalid witness file)	3.316835157	3.3493131450086366	91176960				
email_spec1_product31_false-unreach-call_true-termination.cil.c	unknown	15.327339263	16.091822485002922	1244368896	ERROR (invalid witness file)	3.461091861	3.4856685450067744	112685056				
email_spec1_product32_false-unreach-call_true-termination.cil.c	unknown	20.979503933	21.805628362999414	1560420352	ERROR (invalid witness file)	3.460668154	3.4802623840078013	99233792				
email_spec1_product33_false-unreach-call_true-termination.cil.c	unknown	15.617582936	16.406696156002	1291624448	ERROR (invalid witness file)	3.442734612	3.4656966110051144	119738368				
email_spec1_product34_false-unreach-call_true-termination.cil.c	TIMEOUT	60.341603812	61.018626115008374	1621127168	ERROR (invalid witness file)	0.681457316	0.6904986729932716	32423936				
email_spec1_product35_false-unreach-call_true-termination.cil.c	TIMEOUT	60.391513099	61.01298532100918	1636433920	ERROR (invalid witness file)	0.648585326	0.6592117820109706	30064640				
email_spec1_productSimulator_false-unreach-call_true-termination.cil.c	TIMEOUT	60.491446455	61.00747874499939	1650884608	ERROR (invalid witness file)	0.619265168	0.6322046790010063	29319168				
email_spec27_product17_false-unreach-call_true-termination.cil.c	unknown	15.544906173	16.32236530999944	1292894208	ERROR (invalid witness file)	3.341260364	3.3722352780023357	109318144				
email_spec27_product18_false-unreach-call_true-termination.cil.c	unknown	11.755227471	13.332270574988797	879169536	ERROR (invalid witness file)	3.266152153	3.290641326995683	100966400				
email_spec27_product19_false-unreach-call_true-termination.cil.c	unknown	13.110724609	13.836178336001467	988024832	ERROR (invalid witness file)	3.283211992	3.315419289006968	115064832				
email_spec27_product23_false-unreach-call_true-termination.cil.c	unknown	17.048604568	17.834114166005747	1395294208	ERROR (invalid witness file)	3.315663529	3.351634221995482	88907776				
email_spec27_product24_false-unreach-call_true-termination.cil.c	unknown	13.934522767	14.671553316002246	1078779904	ERROR (invalid witness file)	3.390500568	3.431528023997089	116436992				
email_spec27_product25_false-unreach-call_true-termination.cil.c	unknown	20.364170383	21.11271244000818	1546055680	ERROR (invalid witness file)	3.310967971	3.325915241992334	106909696				
email_spec27_product27_false-unreach-call_true-termination.cil.c	unknown	25.100442724	25.910253395006293	1567752192	ERROR (invalid witness file)	3.38495115	3.4030777779989876	90746880				
email_spec27_product29_false-unreach-call_true-termination.cil.c	unknown	21.491276685	22.255525679007405	1552973824	ERROR (invalid witness file)	3.414938713	3.4441553249926073	117948416				
email_spec27_product30_false-unreach-call_true-termination.cil.c	unknown	14.139599233	14.849067524002749	1115062272	ERROR (invalid witness file)	3.30233081	3.327515683005913	89153536				
email_spec27_product31_false-unreach-call_true-termination.cil.c	unknown	15.548430831	16.28311072899669	1311698944	ERROR (invalid witness file)	3.464326933	3.49335995700676	106840064				
email_spec27_product32_false-unreach-call_true-termination.cil.c	unknown	25.465014391	26.217637465000735	1540689920	ERROR (invalid witness file)	3.347241713	3.3647821149934316	107474944				
email_spec27_product33_false-unreach-call_true-termination.cil.c	unknown	17.131940103	17.90954582201084	1306484736	ERROR (invalid witness file)	3.295251092	3.3238750610034913	102543360				
email_spec27_product34_false-unreach-call_true-termination.cil.c	TIMEOUT	60.420632146	61.0172692900087	1626914816	ERROR (invalid witness file)	0.655929371	0.6650346940004965	29855744				
email_spec27_product35_false-unreach-call_true-termination.cil.c	TIMEOUT	60.427169444	61.01781516200572	1596940288	ERROR (invalid witness file)	0.643672407	0.6550872099905973	29446144				
email_spec27_productSimulator_false-unreach-call_true-termination.cil.c	TIMEOUT	60.419828161	61.02154826800688	1632759808	ERROR (invalid witness file)	0.638098787	0.6481103170081042	30072832				
email_spec3_product13_false-unreach-call_true-termination.cil.c	unknown	12.091148547	12.896412228990812	893874176	ERROR (invalid witness file)	3.369077926	3.394022059001145	108666880				
email_spec3_product17_false-unreach-call_true-termination.cil.c	unknown	17.292895652	18.032327642009477	1441255424	ERROR (invalid witness file)	3.320738459	3.3448794560099486	115433472				
