tool	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 	skink 
run set	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17	sv-comp17
/sv-benchmarks/c/	status	cputime (s)	walltime (s)	memUsage	wit1_cputime (s)	wit1_memUsage	wit1_status	wit1_walltime (s)	wit2_cputime (s)	wit2_memUsage	wit2_status	wit2_walltime (s)
floats-esbmc-regression/digits_for_true-unreach-call.i	unknown	6.70796566	7.667043856985401	180731904					2.63586387	87379968	ERROR (invalid witness file)	2.661591717012925
floats-esbmc-regression/digits_while_true-unreach-call.i	unknown	6.186772481	7.135657397011528	164261888					2.687118956	88522752	ERROR (invalid witness file)	2.7190756909840275
floats-esbmc-regression/fabs_true-unreach-call.i	unknown	4.219569584	4.983483490999788	123793408					4.266502146	95789056	true	4.359348328987835
floats-esbmc-regression/fdim_true-unreach-call.i	unknown	4.423684521	5.191510164993815	129851392					4.229948901	94769152	true	4.290981962985825
floats-esbmc-regression/floor_nondet_true-unreach-call.i	unknown	4.458294883	5.22259820002364	131854336					4.219348706	96264192	ERROR	4.2862636919890065
floats-esbmc-regression/floor_true-unreach-call.i	unknown	4.219729331	5.006553051003721	123965440					4.268286467	100610048	true	4.338794662995497
floats-esbmc-regression/fmax_true-unreach-call.i	unknown	4.534526404	5.260258173017064	128598016					4.274730527	96149504	true	4.348924509977223
floats-esbmc-regression/fmin_true-unreach-call.i	unknown	4.329607681	5.123838217987213	124678144					4.306807456	100114432	true	4.37315513798967
floats-esbmc-regression/fmod2_true-unreach-call.i	unknown	4.887709318	5.730728814000031	132038656					5.608818592	128868352	false(unreach-call)	5.679457261983771
floats-esbmc-regression/fmod3_true-unreach-call.i	unknown	4.494879798	5.235073446005117	130134016					5.494255541	126717952	false(unreach-call)	5.5704638400056865
floats-esbmc-regression/fmod_true-unreach-call.i	true	4.647750047	5.4510193089954555	129318912					4.311166306	96960512	true	4.388970344996778
floats-esbmc-regression/isgreater_true-unreach-call.i	true	4.614901004	5.412940816982882	129961984					4.212870361	96235520	true	4.269035409000935
floats-esbmc-regression/isgreaterequal_true-unreach-call.i	true	5.016406601	5.869342744001187	128720896					4.312161338	101502976	true	4.374042217008537
floats-esbmc-regression/isless_true-unreach-call.i	true	4.461456418	5.270030130021041	126681088					4.232627709	94236672	true	4.3063695629825816
floats-esbmc-regression/islessequal_true-unreach-call.i	true	4.380679746	5.200306245009415	126271488					4.149981587	97435648	true	4.221063792007044
floats-esbmc-regression/islessgreater_true-unreach-call.i	true	4.300116349	5.108832682017237	126914560					4.087462395	96137216	true	4.1326903509907424
floats-esbmc-regression/isunordered_true-unreach-call.i	true	4.570248365	5.461670855002012	131391488					4.197992439	94334976	true	4.264404235989787
floats-esbmc-regression/lrint_true-unreach-call.i	unknown	4.671116792	5.449589954019757	133783552					4.349559527	97140736	ERROR	4.417858514003456
floats-esbmc-regression/modf_true-unreach-call.i	unknown	4.402175418	5.13954185199691	131985408					4.180908133	94081024	true	4.228156133991433
floats-esbmc-regression/nan_true-unreach-call.i	unknown	4.564782637	5.2924602259881794	126488576					4.318659848	93093888	true	4.362706655985676
floats-esbmc-regression/nearbyint2_true-unreach-call.i	unknown	4.116606749	4.861783902975731	123736064					4.211484886	96215040	ERROR	4.282223239017185
floats-esbmc-regression/nearbyint_true-unreach-call.i	unknown	4.142677509	4.892182131006848	122568704					3.867292578	102395904	ERROR (invalid witness file)	3.8859770520066377
floats-esbmc-regression/remainder_true-unreach-call.i	unknown	4.610731064	5.313343700021505	129765376					4.301825861	93274112	true	4.364703958999598
floats-esbmc-regression/rint2_true-unreach-call.i	unknown	4.452854149	5.21540757099865	123944960					4.311877538	95326208	ERROR	4.36460267502116
floats-esbmc-regression/rint_true-unreach-call.i	unknown	4.412119978	5.1846122999850195	124440576					3.566394409	95399936	ERROR (invalid witness file)	3.6039503749925643
floats-esbmc-regression/round_nondet_true-unreach-call.i	unknown	4.814294959	5.5456752110039815	135053312					4.305964252	96202752	ERROR	4.38837732700631
floats-esbmc-regression/round_true-unreach-call.i	unknown	4.420979003	5.141519877011888	129626112					4.527366514	101789696	true	4.609732896002242
floats-esbmc-regression/rounding_functions_true-unreach-call.i	true	4.773247354	5.654839722003089	130629632					4.482715746	96419840	true	4.5674026899796445
floats-esbmc-regression/trunc_nondet_2_true-unreach-call.i	unknown	4.276070279	5.030743620998692	131174400					5.335806672	131203072	unknown	5.411685186991235
floats-esbmc-regression/trunc_nondet_true-unreach-call.i	unknown	4.407121605	5.186694105010247	131547136					4.262164973	95662080	ERROR	4.32551493900246
floats-esbmc-regression/trunc_true-unreach-call.i	unknown	4.12272911	4.8792435149953235	124325888					4.246254713	93605888	true	4.3034065710089635
floats-esbmc-regression/Double_div_bad_false-unreach-call.i	unknown	4.940750074	5.7974652359844185	134160384	2.872298508	95178752	ERROR (invalid witness file)	2.8906422670115717				
floats-esbmc-regression/Float_div_bad_false-unreach-call.i	unknown	5.525328424	6.377023776003625	161906688	2.78849191	89993216	ERROR (invalid witness file)	2.8047788540134206				
floats-esbmc-regression/digits_bad_for_false-unreach-call.i	unknown	6.268755255	7.247083105990896	171626496	3.00507785	93503488	ERROR (invalid witness file)	3.022002434998285				
